"date","prcp","prcp_reporting"
2018-10-23,0.277358490566038,53
2018-10-24,1.26296296296296,54
2018-10-25,5.91296296296296,54
2018-10-26,24.4631578947368,57
2018-10-27,8.21818181818182,55
2018-10-28,32.0448275862069,58
2018-10-29,9.06785714285714,56
2018-10-30,3.79322033898305,59
2018-10-31,6.92931034482759,58
2018-11-01,7.96379310344828,58
2018-11-02,9.59375,32
